Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 47620,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,Hypotype,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Cairns, S. D.",23-Mar-78,,North Atlantic Ocean,Caribbean Sea,,Belize,,,,"Carrie Bow Cay, Fore Reef Slope",,,,"CCRE - Caribbean Coral Reef Ecosystems, Belize",,,,,17 to 18,,,,,,300990,,,,,,,,,12/7/2020 22:12,http://n2t.net/ark:/65665/35c66d7e1-6e3f-460d-902e-5073c1d737b6
USNM 62936,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GS 09765,,,,,,,Haiti,,,,,,,,,,,,,,,Tertiary,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/3f3e22dc7-834f-4f61-aee8-1eedde635e68
USNM 63239,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GS 07772,,,,,,,Dominican Republic,,,,,,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/34c090b8e-891d-4ee2-8ac9-3c75262d26c0
USNM 63240,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GS 07776,,,,,,,Dominican Republic,,,,,,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/3002243e9-b051-49c1-a8be-0c9085a8f706
USNM 63241,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GS 07775,,,,,,,Dominican Republic,,,,,,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/35c79b665-5347-455e-af04-b8e131e908c3
USNM 64029,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,GS 20468,,,,,,,Costa Rica,,,,Limon,,,,,,,,,,,Tertiary,,,,,,,,,,,,,3/29/2017 16:44,http://n2t.net/ark:/65665/357c37622-9685-4bb4-ab41-998388a28054
USNM 68417,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GS 09764,,,,,,,Haiti,,,,,,,,,,,,,,,Tertiary,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/363bedb4d-a0f4-47c3-8bbf-382cbc149ece
USNM 68462,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Hubbard; Wells,,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,Hypotype,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,Caribbean Sea,,Trinidad and Tobago,,,,"Trinidad, Maqueripe Bay",,,,,,,,,,,,,,,354500,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/3d984c2b0-9b3a-40d3-b75e-258be2a7716e
USNM 72536,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,29,Continental Shelf Associates for BLM/ MMS,,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/II-29A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3e4f596ae-5345-4f55-a575-95d4508d21b6
USNM 72537,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,29,Continental Shelf Associates for BLM/ MMS,4-Aug-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/II-29A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3b6034e8b-29c6-40c7-8ab5-83c776a409bc
USNM 72538,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,29,Continental Shelf Associates for BLM/ MMS,4-Aug-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/II-29B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/352d8740f-7037-42fd-b5c1-7484f339d0d2
USNM 72539,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,29,Continental Shelf Associates for BLM/ MMS,4-Aug-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/II-29C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3d1f29af8-5ec7-4b9a-9ad7-a0ec81df012c
USNM 72540,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Morrison, D.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2 ca.,,,29,Continental Shelf Associates for BLM/ MMS,21-Nov-80,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/III-29A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3c3b292a1-650f-4fb6-94e5-acf52fd0d9b8
USNM 72541,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Morrison, D.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2,,,29,Continental Shelf Associates for BLM/ MMS,21-Nov-80,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/III-29B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3e4924391-9809-497a-9753-c766f39fa2d1
USNM 72542,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2,,,29,Continental Shelf Associates for BLM/ MMS,10-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/III-29B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/32464721f-11bb-45ae-b5bf-64bb8afd864f
USNM 72543,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,29,Continental Shelf Associates for BLM/ MMS,10-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/III-29C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3d01480ea-cc85-475c-a3ad-23f23d3d3856
USNM 72544,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Morrison, D.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2,,,29,Continental Shelf Associates for BLM/ MMS,21-Nov-80,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/III-29C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3ce0ccbcc-870c-4ac7-9d89-99d3ef727586
USNM 72545,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Morrison, D.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,29,Continental Shelf Associates for BLM/ MMS,24-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/IV-29A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3f3262f29-558c-4b51-9121-ca92c15a68e3
USNM 72546,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Trine, S.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,3 ca.,,,29,Continental Shelf Associates for BLM/ MMS,24-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/IV-29B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3b943fece-2b8f-4e05-a86a-5457f218ac7c
USNM 74038,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Zlatarski, V. A.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,81,"Zlatarski, V. A.",1984,,North Atlantic Ocean,Caribbean Sea,,Mexico,Quintana Roo,,,"Banco Chinchorro, S Part",,,,,,,,,31 to 32,,,,,Original Number : 3965,367772,,,,,,,,,3/29/2017 17:00,http://n2t.net/ark:/65665/333744b26-d92b-4c42-9985-4253a1246fe2
USNM 74041,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Nov-13,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis mirabilis (Duchassaing & Michelotti, 1860)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,2,"Zlatarski, V. A.",1984,,North Atlantic Ocean,Caribbean Sea,,Mexico,Quintana Roo,,,"Cozumel Island, Santa Rosa",,,,,,,,,13 to 50,,,,,Original Number : 139,367772,,,,,,,,,3/29/2017 16:59,http://n2t.net/ark:/65665/3624693c1-252e-4a41-a012-7f02b321a0d7
USNM 74051,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Nov-13,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis mirabilis (Duchassaing & Michelotti, 1860)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,94,"Zlatarski, V. A.",1984,,North Atlantic Ocean,Caribbean Sea,,Mexico,Quintana Roo,,,"Banco Chinchorro, Central Part",,,,,,,,,15,,,,,Original Number : 3362,367772,,,,,,,,,3/29/2017 17:00,http://n2t.net/ark:/65665/30b8d11db-b986-40f0-bac0-a11c94d47ac7
USNM 74055,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Nov-13,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis mirabilis (Duchassaing & Michelotti, 1860)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,105,"Zlatarski, V. A.",1984,,North Atlantic Ocean,Caribbean Sea,,Mexico,Quintana Roo,,,Puerto Morelos,,,,,,,,,20,,,,,Original Number : 4529,367772,,,,,,,,,3/29/2017 16:58,http://n2t.net/ark:/65665/380bd7fe6-c929-4228-801e-ed9f4da06dd5
USNM 74064,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Nov-13,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis mirabilis (Duchassaing & Michelotti, 1860)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,27,"Zlatarski, V. A.",1984,,North Atlantic Ocean,Gulf of Mexico,,Mexico,Yucatan,,,"Campeche Bank, Cayo Triangulo, W Part",,,,,,,,,2 to 23,,,,,Original Number : 1238,367772,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3279f2ec9-ce7d-43ac-b879-f17c076760ac
USNM 74069,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Nov-13,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis mirabilis (Duchassaing & Michelotti, 1860)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,73B,"Zlatarski, V. A.",1984,,North Atlantic Ocean,Gulf of Mexico,,Mexico,Yucatan,,,"Campeche Bank, Arcas Cay",,,,,,,,,1.5 to 17,,,,,Original Number : 185,367772,,,,,,,,,3/29/2017 17:00,http://n2t.net/ark:/65665/33a4f2308-9594-4b85-92dd-6b7f48388d41
USNM 75673,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Apr-84,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,83-1-H,,,,North Atlantic Ocean,Gulf of Mexico,,United States,Louisiana,,,"Mississippi Canyon, Mid-Canyon Pinnacle",28.5475,-89.93,,,,,,,80 to 120,,,,,,359477,,,,,,,,,3/29/2017 17:00,http://n2t.net/ark:/65665/359399d6b-13f2-4ca2-95f1-00d18b5c1bc3
USNM 78224,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Viada, S. T.",Feb-87,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,,Gj,12-Nov-85,,South Atlantic Ocean,,,,,,,"Ascension Island, Northwest",,,,,,,,,13,,,,,,373870,,,,,,,,,3/29/2017 16:57,http://n2t.net/ark:/65665/32afa1581-7518-4206-aa34-1daea8c4290d
USNM 78394,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Mar-87,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,Jt,2-Nov-85,,South Atlantic Ocean,,,,,,,"Ascension Island, NW",,,,,,,,,10,,,,,,373870,,,,,,,,,3/29/2017 16:57,http://n2t.net/ark:/65665/38f392277-6adc-44c9-b5eb-f29341cfae32
USNM 79798,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Meeder, J. F.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,LF001,"Meeder, J. F.",,,,,,United States,Florida,,,"Tamiami Formation, SW Florida",,,,,,,,,,,Pliocene,,,,376268,,,,,,,,,3/29/2017 16:44,http://n2t.net/ark:/65665/3da276564-a0ae-4de3-9dab-65422119ef22
USNM 79802,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Meeder, J. F.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5,,,CF001,"Meeder, J. F.",,,,,,United States,Florida,,,"Tamiami Formation, SW Florida",,,,,,,,,,,Pliocene,,,,376268,,,,,,,,,3/29/2017 16:42,http://n2t.net/ark:/65665/33175333c-270b-4cb0-907d-b63a0530d19c
USNM 80911,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,41,"Rigby, J. K.",1965,,North Atlantic Ocean,Gulf of Mexico,,Mexico,Veracruz,,,Isla De Lobos,,,,,,,,,17,,,,,,373757,,,,,,,,,3/29/2017 16:59,http://n2t.net/ark:/65665/3ab594db1-bf53-4409-85b0-ea845df139e7
USNM 81349,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Discovery Bay,,,,,,,,,70,,,,,,373757,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/372c55dc2-8403-468a-a428-562bcb726dcf
USNM 81361,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4,,,,"Goreau, T. F.",May-61,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Bentley Point,,,,,,,,,9,,,,,,373757,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/384402945-dcca-4555-82c5-1404aa350412
USNM 81365,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Nov-13,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis mirabilis (Duchassaing & Michelotti, 1860)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,,,,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Discovery Bay,,,,,,,,,24,,,,,,373757,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/31329d866-3e1e-4bf1-a7ff-df7d1e163434
USNM 81366,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Samuel's Bay,,,,,,,,,8,,,,,,373757,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/38209fc0a-08f5-4bac-9282-00d07c64cc95
USNM 81367,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Discovery Bay,,,,,,,,,210,,,,,,373757,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/369507050-1021-4688-b659-714b90297310
USNM 83708,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,9,"Laborel, J.",Oct-62,,South Atlantic Ocean,,,Brazil,,,,"Fernando De Noronha Island, North Coast, In Overhang",,,,,,,,,20 to 25,,,,,,373757,,,,,,,,,3/29/2017 16:42,http://n2t.net/ark:/65665/3e86d8dd6-9712-4977-bb7b-e0f988604c87
USNM 83709,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"St. Clair, F.",,,North Atlantic Ocean,Caribbean Sea,,British Virgin Islands,,,,"Norman Island, The Caves",,,,,,,,,1 to 2,,,,,,373757,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/394510751-69e9-4bf7-a52f-f940a886109a
USNM 83710,Specimen/Lot,"Madracis decactis (Lyman, 1859)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis decactis (Lyman, 1859) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Lang, J.",23-Aug-73,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,,,,,,,,,,61,,,,,,373757,,,,,,,,,3/29/2017 16:55,http://n2t.net/ark:/65665/385bb39f7-e296-43ab-b27f-2532a439da64
