Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1583693,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8118; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:34,http://n2t.net/ark:/65665/309c4bc60-0e3c-4c4b-8df0-109331933fb9
USNM 1583694,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8119; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:35,http://n2t.net/ark:/65665/37d9229c4-c48a-4bb5-81d8-5b78ab96587e
USNM 1583695,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8120; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:35,http://n2t.net/ark:/65665/30cb60109-43b1-434f-8ee6-bd03738a7b23
USNM 1583696,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8122; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:36,http://n2t.net/ark:/65665/3286e8d66-0357-4f02-bf37-005d8e98cd80
USNM 1583697,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8124; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:37,http://n2t.net/ark:/65665/3fc72d708-cf51-48c4-9613-55ea2fdabab1
USNM 1583698,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 9519; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:37,http://n2t.net/ark:/65665/3ed4ec37f-df83-4b2b-bfc5-f4fb5fad4762
USNM 1583699,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Psammocora trinitatis Vaughan in Vaughan & Hoffmeister, 1926",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Mixed Lot,,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,"Other Number : 9733, 9734; field number : AB95-66",2083565,,,,,,,,,9/4/2019 18:40,http://n2t.net/ark:/65665/3d717d45b-c98a-4d23-b00d-960c76252d46
USNM 1583700,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,AB95-77,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 5.6-3.0 Ma",12.15,-68.9986,,,,,,,,,Early Pliocene,,,Other Number : 8112; field number : AB95-77,2083565,,,,,,,,,9/4/2019 18:41,http://n2t.net/ark:/65665/3665e4bd5-0c52-4e61-8c81-940d732ba567
USNM 1583701,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,RP95-05,"Petersen, R. A.",1995,,,,,Netherlands Antilles,,,Seru Spreit,"Curacao Island, Seroe Domi Formation, 16.2-14.9 Ma",12.1535,-68.9916,,,,,,,,,Middle Miocene,,,Other Number : 8114; field number : RP95-05,2083565,,,,,,,,,9/4/2019 18:43,http://n2t.net/ark:/65665/377cf263a-9c13-488c-b162-f3157d292987
USNM 1583702,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",1989,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB 15847,"Budd, A. F.",1989,,,,,Dominican Republic,,,,"Rio Gurabo, Gurabo Formation",19.4989,-71.1821,279,,,,,,,,Late Miocene,,,Other Number : 43830; collection number : 106980; Field Number : 15847 Quad 11 8/4,2083565,,,,,,,,,9/4/2019 18:47,http://n2t.net/ark:/65665/368fc386b-bb6f-42b6-a9e2-f474815a9b47
USNM 1583703,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",1989,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,NMB 15847,"Budd, A. F.",1989,,,,,Dominican Republic,,,,"Rio Gurabo, Gurabo Formation",19.4989,-71.1821,279,,,,,,,,Late Miocene,,,Other Number : 43832; collection number : 106982; Field Number : 15847 Quad 14 8/4,2083565,,,,,,,,,9/4/2019 18:47,http://n2t.net/ark:/65665/31fe45fc8-63bd-48d0-b7f8-90eba5145c80
USNM 1583704,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB16824,"Budd, A. F.; Klaus, J. S.",2000,,,,,Dominican Republic,,,,"Gurabo Formation, Rio Cana Cibao Valley",19.5408,-71.2996,,,,,,,,,Early Pliocene,,,Other Number : 43509; collection number : 107149; Field Number : JK06-31,2083565,,,,,,,,,9/4/2019 18:50,http://n2t.net/ark:/65665/387c977d7-4419-4baa-b704-ee42c2c03f2a
USNM 1583705,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,CJ93-20-2,"Coates, A. G.; Jackson, J. B.",1993,,,,,Panama,Bastimentos,,,Isla Bastimentos,9.31979,-82.1039,,,,,,,,,Late Pliocene - Early Pleistocene,,,Other Number : 2670; collection number : 127263; Field Number : CJ93-20-2; Other Number : CJ93-20-2; Alternate Station Number : PPP0943,2083565,,,,,,,,,9/4/2019 18:53,http://n2t.net/ark:/65665/38ea5252b-ae7f-4f63-ae21-82e2ea5e16ce
USNM 1583706,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5 Fragment(s),,,CJ93-20-2,"Coates, A. G.; Jackson, J. B.",1993,,,,,Panama,Bastimentos,,,Isla Bastimentos,9.31979,-82.1039,,,,,,,,,Late Pliocene - Early Pleistocene,,,Other Number : 3349; collection number : 116696; Field Number : CJ93-20-2; Other Number : CJ93-20-2; Alternate Station Number : PPP0943,2083565,,,,,,,,,9/4/2019 18:54,http://n2t.net/ark:/65665/3653648b0-c5f5-41e8-967b-1b62a0e5c988
USNM 1583707,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8106; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:56,http://n2t.net/ark:/65665/327838abc-edf9-4abe-9d57-4d164aaa620b
USNM 1583708,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB 16863,"Klaus, J. S.",2006,,,,,Dominican Republic,,,,"Rio Cana, Cibao Valley, Gurabo Formation (JK06-50T)",19.5466,-71.396,388,,,,,,,,Early Pliocene,,,Other Number : 43462; collection number : 107059; Field Number : JK06-48T (3.0M),2083565,,,,,,,,,9/4/2019 18:58,http://n2t.net/ark:/65665/3f80bd633-aa13-4bc4-9bda-bb83a78145a7
USNM 1583709,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB 16863,"Klaus, J. S.",2006,,,,,Dominican Republic,,,,"Rio Cana, Cibao Valley, Gurabo Formation (JK06-50T)",19.5466,-71.396,388,,,,,,,,Early Pliocene,,,Other Number : 43546; collection number : 106987; Field Number : JK06-49C,2083565,,,,,,,,,9/4/2019 18:59,http://n2t.net/ark:/65665/316111f99-addc-4656-9f04-8336dd457e32
USNM 100567,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Pichon, M.",Jan-64,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,717,"Humes, A. G.",1-Oct-63,,Indian Ocean,,,Madagascar,,,,"Nosy Komba, Point Ambarionaomby",,,,,,,,,2,,,,Humes 717,,2015189,,,,,,,,,3/29/2017 17:00,http://n2t.net/ark:/65665/3b2dfcd27-721a-4139-8a8c-0194d8655403
USNM 45560,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, T. W.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,Hypotype,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Elschner, C.",1914,,North Pacific Ocean,,,Kiribati,,,,"Line Islands, Fanning Island",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/376c659c7-cfab-49c5-b95a-011634ad890d
USNM 62391,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 see remarks,,,,,,,,,,United States,Hawaii,,,Midway Island,,,,,,,,,,,Miocene,,,,342628,,,,,,,,,5/9/2018 19:21,http://n2t.net/ark:/65665/343f3e18e-f376-4909-8a1d-da9d91f0aa7e
USNM 81239,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,FZ 64-20,"Ziesenhenne, F. C.",30-Mar-64,,Indian Ocean,,,Maldives,,,,"Tiladummati Atoll, North End",6.9244,73.1986,,IIOE,Te Vega R/V,3,,,0 to 1,,,,,,373757,,,,,,,,,3/29/2017 17:00,http://n2t.net/ark:/65665/3ade23136-8eb0-4eae-b756-62b733df313a
USNM 81266,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,14-Jun-50,,North Pacific Ocean,,,Marshall Islands,,,,"Ratak Chain, Arno Atoll, Anchorage Reef",,,,,,,,,,,,,,,373757,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/373807ac2-3bb3-4593-ad7f-db1cfbe3c20c
USNM 81269,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Yap Islands, Ifalik Atoll",,,,,,,,,,,,,,,373757,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/3cd62a2bd-55ce-4caf-a5c0-d06fed774453
USNM 83615,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,Hypotype,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,47,"Emery, K. O.",,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Enyu Island, Enyu Channel, 3 Mile West Of Island",,,,,,,,,11 to 15,,,"Originally Cataloged As Usnm#44337, Which Is Pre-occupied By Porites Gibsonhilli, Photo 110",,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3d49691d7-c202-4fa1-978a-3eec36578467
USNM 89733,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Enewetak Atoll, Aniyaanii Island, Lagoon",,,,,,,,,1 to 2,,,,,,361637,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/33a474fef-c1de-455e-93c8-10c7d4572f6d
USNM 89735,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Veron, J. E.N.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Rosen, B. R.",2-Dec-76,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Enewetak Atoll, Reese's Reef Area, Windward, Interisland Blocky Rocks",11.3858,162.367,,,,,,,2 to 3,,,,,,324599,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/35114b07a-e59b-4411-aabb-b7c569a7c34e
USNM 90970,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kropp, Roy K.",1984,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Kropp, R. K.",21-Nov-84,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Pohnpei Islands, Pohnpei Island, Sokeh's Pass, Lagoon, Reef Front Just SW Of Pass",,,,,,,,,3.7,,,,,,359474,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/3ac873b1b-e79e-4ffe-88c5-9066f734cba6
USNM 90971,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kropp, Roy K.",1984,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,,"Kropp, R. K.",23-Nov-84,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Pohnpei Islands, Ant Atoll, Patya Island, Reef Front 300 Yard North Of Island",,,,,,,,,4.6,,,,,,359474,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/3028a0f22-d125-4a63-bd40-b8ac340da688
USNM 90972,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kropp, Roy K.",1984,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,,"Kropp, R. K.",17-Nov-84,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Pohnpei Islands, Ant Atoll, Nanpinapu, Lagoon, Patch Reef At West Tip Of Inner Pass",,,,,,,,,1.5,,,,,,359474,,,,,,,,,3/29/2017 16:56,http://n2t.net/ark:/65665/34a96b593-5ff8-42b4-b11c-ada715f89658
USNM 91030,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kropp, Roy K.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5,,,,"Randall, R. H.",,,North Pacific Ocean,,,Taiwan,,,,,23.5,121,,,,,,,,,,,,,359474,,,,,,,,,3/29/2017 16:57,http://n2t.net/ark:/65665/353abc474-2c79-48bb-a15c-b4946690d476
USNM 1228333,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Abbott, T.",1953,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifaluk Atoll",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/31dda932d-c71e-4d21-808a-813e2fd74404
USNM 1228347,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Cloud, P. E.",,,North Pacific Ocean,,,Northern Mariana Islands,,,,"Saipan Island, Unai Dikiki, Matuis",,,,,,,,,,,,,,,,,,,,,,,,4/17/2019 13:20,http://n2t.net/ark:/65665/3d4906d88-4ccc-4c92-a8cf-779f4348ee8f
USNM 1228368,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Olson, C. S.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,103,,30-Nov-63,,Indian Ocean,,,Indonesia,Sumatra,,,"P. Siburce, North of Sipore",-1.98,99.58,,,Te Vega R/V,,,,8,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/39261d1d0-c2bf-40e6-ac08-555324b6a4ae
USNM 1228369,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Olson, C. S.",,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,108,"Olson, C. S.",4-Dec-63,,Indian Ocean,,,Indonesia,Sumatra,,,"Pulau Stupai in Saning Island Reef, Metawei Islands , W of Sumatra",-3.45,100.68,,,Te Vega R/V,,,,,,,"Specimen wrapped in gauze, packed in plastic bag",,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3c2e970e5-8267-4c5c-87e3-3cdb777d4750
USNM 47926,Specimen/Lot,"Stylophora mordax (Dana, 1846)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Hamilton, H.",30-Oct-79,"Stylophora mordax (Dana, 1846) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,A-30,"Frazier, J.",5-Feb-74,,Indian Ocean,,,Tanzania,,,,"off Pemba Island, SSW of Maziwi Island, coral and reef rock rubble",,,,,,,,,,,,,,,337938,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3bac01a0b-fd37-41e9-9b69-b7fc7ec11cb4
